iter	RMSE
2901	0.01056374149
2902	0.01056347051
2903	0.01055790712
2904	0.01055152249
2905	0.01054118355
2906	0.01053551768
2907	0.01053506188
2908	0.0105282347
2909	0.01052338301
2910	0.01052062348
2911	0.01050485724
2912	0.01050278442
2913	0.01050072496
2914	0.01048659076
2915	0.01047742742
2916	0.010470905
2917	0.0104618302
2918	0.01045923848
2919	0.01045440802
2920	0.01045076665
2921	0.01045052059
2922	0.01044136572
2923	0.01043688686
2924	0.01042518497
2925	0.01041314068
2926	0.0104055395
2927	0.01040297774
2928	0.01040261677
2929	0.01039029075
2930	0.01037797006
2931	0.01037639925
2932	0.01037171293
2933	0.01037117084
2934	0.01035721427
2935	0.0103510257
2936	0.0103369077
2937	0.01032359319
2938	0.01031801416
2939	0.01030787142
2940	0.01029654298
2941	0.01029620921
2942	0.01028652799
2943	0.0102835944
2944	0.01028299624
2945	0.01028274221
2946	0.01027190506
2947	0.0102715857
2948	0.01026001498
2949	0.01024688571
2950	0.01023946417
2951	0.01023402633
2952	0.01022421582
2953	0.01021985169
2954	0.01021516741
2955	0.01021460288
2956	0.0102133558
2957	0.01020612192
2958	0.01019787775
2959	0.01019014985
2960	0.01018987781
2961	0.0101816304
2962	0.0101702844
2963	0.01016992488
2964	0.01016147693
2965	0.01015532807
2966	0.01014365668
2967	0.01013691639
2968	0.01012666404
2969	0.01011920203
2970	0.01011332987
2971	0.01011303127
2972	0.01011158624
2973	0.01010962986
2974	0.01010603532
2975	0.01009738138
2976	0.01009546207
2977	0.0100795248
2978	0.01007905638
2979	0.01007330096
2980	0.0100620613
2981	0.01005106793
2982	0.01003851321
2983	0.01002666725
2984	0.0100184087
2985	0.0100143601
2986	0.01001343154
2987	0.0100050711
2988	0.01000046473
2989	0.009991446013
2990	0.009987501576
2991	0.009987299784
2992	0.009977914079
2993	0.009970902811
2994	0.009967007473
2995	0.009961850682
2996	0.009956579446
2997	0.009956315202
2998	0.009949295808
2999	0.009941258845
